Index,Value
1,68.46495119572917
2,77.86694989025203
3,64.58681844750713
4,64.85969224889968
5,67.38224750278093
6,74.94957927365894
7,65.05185100914848
8,79.66274033120682
9,65.84856379177049
10,70.70854350994672
11,79.19535499613565
12,55.80873846957843
13,71.3634975728829
14,63.3636197844682
15,68.09453507494374
16,66.30807819600909
17,75.19348837461875
18,67.87466300036826
19,70.54097477725946
20,67.94202504436375
21,63.27113038371783
22,74.41776018934418
23,71.90477004657944
24,67.29195453220078
25,84.97271536781089
26,69.49386577689755
27,73.05785676407817
28,74.87097526121612
29,65.91921066648392
30,62.51603742456664
31,70.64840531571977
32,70.40857512219786
33,67.56995727690239
34,71.54904692609824
35,75.63253764450131
36,70.60261947246816
37,67.181343964145
38,73.48695614484362
39,64.79989335762545
40,69.71551883062106
41,69.23072109331162
42,69.74717952670878
43,69.22069538940598
44,69.82241999167516
45,64.92542223481388
46,68.64493796945163
47,67.16420689887944
48,71.62485039556391
49,60.896502824985255
50,65.2173273076165
51,72.65942621184554
52,73.8314205097059
53,78.55652262158989
54,66.35877688233255
55,68.37556688128893
56,66.15605477438073
57,59.7635114299338
58,68.03800554363504
59,66.41301440571546
60,72.28650602719277
61,67.99544519308026
62,75.42506484873657
63,73.9149161644017
64,69.67277419155214
65,75.78097075698926
66,63.26201901800677
67,76.47428188186123
68,63.52662131887301
69,69.53570445393558
70,64.03790253176183
71,62.26523884406641
72,66.87670377474126
73,79.15280735081814
74,74.62067989134519
75,63.323619320784914
76,72.31606794298577
77,67.82614318846362
78,81.1506872999049
79,67.53925210001282
80,70.75560112529125
81,68.59249590583062
82,75.02875042229012
83,68.66893755345777
84,72.90275077196915
85,69.1628026557179
86,64.05478318586268
87,72.21010359075369
88,64.49961107579755
89,74.11205058302198
90,67.67809958643421
91,70.2082687289583
92,63.580941497288514
93,65.6299767477375
94,69.56228097448776
95,66.42764389281457
96,76.37160140097329
97,72.1382365608521
98,65.04230806031022
99,67.17448955761476
100,69.61949065999677
101,56.13806921369251
102,75.20647591951969
103,77.84607926963368
104,68.25270473683435
105,64.59600685643913
106,69.59489417686353
107,68.07389524144362
108,76.17916281795694
109,70.49269086274215
110,75.37965209007278
111,67.01984236093487
112,66.17617750134266
113,58.954332201425586
114,78.18800856654491
115,62.296594389961236
116,70.52983670143935
117,67.38195671452519
118,74.79972113507252
119,75.3444846578802
120,62.78096769507869
121,76.76920075422859
122,69.58217329474543
123,78.87682336706834
124,72.76158889719629
125,70.97444770080664
126,72.25130841815601
127,84.83113973561076
128,69.7399910662985
129,63.42726963105108
130,67.52001231097574
131,67.66657307619431
132,63.94180927960008
133,61.829760005182585
134,67.48241748752578
135,68.841852283605
136,68.32686529358666
137,65.7558585478665
138,75.66629275413061
139,66.39639907913747
140,73.33514867215551
141,60.41608385144619
142,68.59371509581634
143,69.85507811212209
144,77.79600880131684
145,66.40941888659106
146,71.22352852573452
147,74.9200605295473
148,69.91094577221386
149,67.49975033223912
150,77.3717590337577
151,72.33578825721045
152,67.26629545717611
153,74.051553011361
154,60.61886945347905
155,72.91633626012685
156,71.62454744169476
157,68.23219359107777
158,74.67929609829842
159,64.70050382194833
160,66.40060502740239
161,60.84969573991327
162,71.75592502150126
163,68.44051947479936
164,69.72751588245134
165,60.87391294655005
166,59.16167661642003
167,71.83345945675508
168,65.95643633142592
169,70.22804653239531
170,69.90504157495944
171,66.3637127174555
172,74.68283934633148
173,72.91110606856536
174,80.08392325648583
175,67.74713391185306
176,72.27617512111885
177,62.716100852959386
178,69.57045260106834
179,66.28891134863682
180,67.00099471959129
181,65.67744921993612
182,70.25668570037563
183,65.78797829202347
184,74.3822452430748
185,74.97403527354791
186,69.14714078538405
187,70.31183029333343
188,70.24989590676894
189,65.06781185694204
190,64.46800223861506
191,66.9440456820851
192,72.89343655872516
193,60.97035253541195
194,67.1736467071387
195,64.2487277953988
196,78.86670128758064
197,70.84704356979096
198,70.1247345117099
199,71.45379679395123
200,71.03035529486851
201,75.90629822927448
202,73.66232256606504
203,58.511603632353385
204,74.00320858017297
205,70.77621926328784
206,68.59544895358326
207,74.96424420496155
208,73.8663290518979
209,63.69492123796404
210,71.66799266409431
211,65.35520326728319
212,69.29075050462403
213,66.59520290828203
214,67.4671993450908
215,79.11111687756541
216,74.49147983327937
217,70.7972294007473
218,69.61941416634045
219,69.61987084681094
220,67.48295454853078
221,64.41818014321807
222,76.89817545826519
223,64.44348759410194
224,65.96528372539312
225,65.3116117357525
226,56.48798920403607
227,57.29323628760129
228,69.51509374864814
229,69.05562895717945
230,70.32461370731384
231,62.30900221652862
232,73.59938477829478
233,73.26802152268485
234,69.90772238793583
235,69.02138364152107
236,75.12568638184482
237,68.09392228332779
238,73.54628736903487
239,61.2637900647456
240,73.2636719346479
241,64.39541497624559
242,61.36420104333473
243,64.85496560012352
244,74.46685379623796
245,73.61737812267103
246,61.51719469835367
247,73.6561214775627
248,70.51013592671482
249,65.02696186151003
250,80.67944018025136
251,75.73486648812826
252,72.85154623656538
253,74.59412207270023
254,71.05482084804989
255,70.11615542012636
256,82.05115686308136
257,69.14824864155658
258,66.20385010730892
259,65.92053676347408
260,67.44789360526201
261,70.40787165964467
262,72.41178774096795
263,70.79582227684598
264,71.03256851101554
265,72.7702738278173
266,68.58726624830034
267,79.67955676536018
268,70.88010633184554
269,69.71924161544933
270,68.70344949085174
271,65.82843718459259
272,70.58091427925707
273,71.88139193472466
274,68.37852360662171
275,74.13560995179975
276,63.98919342927731
277,70.06020896394695
278,64.80077309224654
279,72.73370984699454
280,70.01380418856837
281,63.64833610486198
282,73.2648671914571
283,59.300728366068306
284,64.30660454198198
285,75.13950470910119
286,69.2694934429323
287,68.6571550783506
288,67.24981483219935
289,74.35082514820462
290,75.6336779074492
291,76.18759125776334
292,74.23484461276632
293,69.78349317207196
294,64.2009788685404
295,75.41643520861922
296,69.18375131441464
297,71.56232204136495
298,75.01990526661908
299,68.32609132621472
300,62.915888583130986
301,69.03425557045726
302,71.98801068740626
303,65.43504857620414
304,68.54286646466363
305,72.0929849082003
306,72.90675424610382
307,63.69998573123397
308,70.89651013595308
309,73.11555879192318
310,67.2990711745819
311,77.57221979077137
312,65.64145511426489
313,71.56069557878922
314,63.49315027736094
315,68.7226746899109
316,74.88647533906074
317,70.89659519504468
318,56.12065811237521
319,78.868158314413
320,75.9640439934429
321,66.47523553687552
322,74.02578240386251
323,77.05799027878201
324,74.55591655620782
325,62.88423407336166
326,78.63560022260924
327,76.1988125307127
328,66.0589316381509
329,71.43658947664784
330,69.37505533682992
331,72.31459674652454
332,67.74257954302757
333,73.12238381429684
334,60.964562325274926
335,72.81775036914543
336,67.42248753238674
337,63.70940175672803
338,66.50145322399715
339,65.92683266412656
340,76.8271345177155
341,68.69166173553059
342,62.98520416089937
343,68.3407743113522
344,63.18047772617127
345,76.91470984241022
346,72.58084755604904
347,70.599824524409
348,61.58488722581416
349,69.9861568511088
350,70.11671812789145
351,68.16998276197126
352,74.36224800871719
353,66.84631113171572
354,74.99507620194218
355,73.82394798474367
356,64.2488350056258
357,55.52414569189644
358,75.01169711178464
359,73.6674233457758
360,71.69271405069094
361,64.69137441237808
362,72.2909241855232
363,67.02629717468093
364,69.9782997904538
365,80.20265103831888
366,67.26013604167962
367,69.80005389806081
368,61.474927950261076
369,67.94027403228004
370,72.24227805877022
371,69.02616122507055
372,69.1802618273947
373,76.79522629923886
374,81.89664907796865
375,66.75363483529702
376,61.97981875910932
377,63.95849605898634
378,72.29484623243107
379,65.32366472499208
380,71.72291344645606
381,64.58364311456488
382,72.85034564149363
383,68.91215647039942
384,70.7406026962394
385,76.93998436804944
386,64.27061001122905
387,66.85671458875164
388,67.68736098609781
389,73.29577437863176
390,74.85774569497445
391,68.39257661982116
392,70.15723554358048
393,82.49088005527263
394,62.70775197949314
395,66.36207492307297
396,70.06485045437884
397,75.95592013433094
398,68.90820704968378
399,75.42622722276245
400,75.41354299581837
401,69.42674841550206
402,68.68219068655881
403,65.3991642824191
404,77.93088597328058
405,77.4737508125047
406,64.63440359775812
407,67.98877538146317
408,73.4487312859766
409,71.70968637980322
410,73.92541431607117
411,77.89043946252211
412,76.68541731691798
413,75.4233693542151
414,70.6703086538891
415,58.3297722176541
416,70.62913554924252
417,69.8236698063849
418,63.76948326524897
419,69.09733895022073
420,61.655269628378946
421,68.81228506543832
422,66.75277456760128
423,65.69434787708697
424,62.93634619462527
425,75.03985987416448
426,66.69983941487149
427,68.79482798305328
428,65.71406887342722
429,67.84743187884855
430,70.1204294816577
431,64.15016578275588
432,73.6541942502504
433,75.57453913572792
434,73.03217314053198
435,70.3776546199911
436,71.81906453536389
437,61.72025833374243
438,61.879411570393074
439,71.0840396621516
440,64.08734823055013
441,73.21224642097489
442,74.50416309090316
443,64.03528205470099
444,77.1234159858287
445,72.67492641986009
446,63.33457561673691
447,68.79041779499904
448,67.79060326570242
449,78.4485337910913
450,69.35515687875413
451,79.36698952815534
452,73.7830269489164
453,68.00074421718202
454,76.97768286050214
455,64.6966238591687
456,74.6347199146818
457,70.65144659695619
458,63.40214338791917
459,66.78565607342749
460,54.95081632183844
461,75.09304673203458
462,69.32919366180626
463,71.94667753399068
464,71.57167426189534
465,68.87873734457857
466,74.2708411323106
467,74.94254198831145
468,72.98706822419089
469,69.27264198721961
470,61.64804666868687
471,69.74043205481502
472,78.0234568251752
473,73.64327132392341
474,66.7185870862963
475,77.40231730762403
476,75.4309268067152
477,84.75859752398213
478,63.701403370795454
479,78.30694208949
480,80.3405290045115
481,71.71446445034427
482,70.42054210580288
483,75.97455372445177
484,68.55685955745409
485,72.7456803148234
486,74.04506745953142
487,77.28715242955735
488,63.78490186895792
489,71.26611904807149
490,74.98355334619988
491,67.1565960890804
492,61.94232957352129
493,66.26618188878017
494,70.50730287293099
495,67.09558421957203
496,72.00375918570666
497,79.71152972925185
498,67.23886821823469
499,60.35105456024825
500,70.4392958773625
501,71.20048478143985
502,72.81237297030485
503,72.72335789979766
504,67.43302370613132
505,64.79731478368062
506,70.05330035207287
507,62.52522566587041
508,73.4779802733117
509,71.09902814368657
510,65.85382732378835
511,69.5244134459926
512,67.8778983349352
513,72.28062049770327
514,74.10353762846863
515,65.93334880286334
516,70.08053815186881
517,65.01273234527375
518,67.87526524509337
519,65.37066917423338
520,76.45283877090598
521,70.75809917262144
522,65.28620515173168
523,72.95861772968769
524,66.30717356129112
525,67.0215809793393
526,71.33133658691101
527,77.74970423018536
528,67.18667034853841
529,65.08309116460195
530,64.07665614522456
531,75.66407971708415
532,74.3533113925795
533,73.90919497824467
534,74.59031990626991
535,64.39910510088195
536,69.89529584657684
537,82.58618185580328
538,65.46665179427671
539,69.6710211581223
540,75.45779886905211
541,75.03009695215566
542,74.72526234504281
543,65.82617274414167
544,72.75241425826134
545,58.846312516103254
546,70.14855067264233
547,57.5032294392915
548,67.93212902358025
549,65.4122059824837
550,75.35063862071334
551,68.93082444551845
552,64.46282169214811
553,60.49506652890544
554,67.57636776054947
555,70.62899018859119
556,71.04622972599854
557,67.54044086032718
558,63.35522974281251
559,68.60397962588107
560,70.80527501844692
561,70.81018408074601
562,69.42483602033673
563,73.69301152014783
564,74.68984645383182
565,69.27140189860974
566,78.28680743626072
567,68.7628315732547
568,75.82248256208781
569,68.05696371002983
570,71.1763854451921
571,67.21482936563586
572,74.09715090587365
573,64.7198459281446
574,67.0099733267453
575,65.24326683837809
576,60.41200914986588
577,65.38649863402875
578,67.9681305176714
579,68.2591882281941
580,68.7673323689026
581,73.81963249243732
582,71.14457742889103
583,67.31052074287764
584,70.67943317597785
585,68.14374276798873
586,72.35889577524486
587,68.64470936589639
588,72.73332960367793
589,69.74635181646856
590,68.02623456705578
591,62.13761396638303
592,70.52733323324458
593,63.6321084291628
594,68.30513775053004
595,64.25195168914864
596,71.11949498589942
597,62.7935215832982
598,74.84566908026784
599,74.13686767136737
600,75.0298784033133
601,63.820209001745326
602,70.92276086260368
603,67.58987116515841
604,68.76646037251608
605,73.62971767069496
606,79.61104748394219
607,64.96205842492934
608,68.16603079394396
609,69.54211949698359
610,71.64384245171779
611,76.88205571644451
612,61.99114530455473
613,73.36099294235372
614,74.00594741682103
615,75.51305008101451
616,71.36644954162615
617,75.27642641360364
618,70.44568760427674
619,57.43495184135169
620,75.82332081668699
621,75.57106836302297
622,68.1842383969339
623,62.60212083177742
624,66.07397132113579
625,68.07613684009885
626,72.84508899913895
627,75.40268193167702
628,62.82276019938714
629,64.84194715849392
630,62.21543266850841
631,71.68606709175918
632,68.15778691554785
633,60.64278363639497
634,78.6969301144748
635,61.60488013902989
636,68.80691732590394
637,69.32627784458359
638,64.84074758142673
639,74.14863601515789
640,66.50826595082412
641,68.20771867934286
642,68.60472948892172
643,69.71793959701563
644,74.13231154248001
645,63.73541211855856
646,70.49362743476837
647,65.45240896113987
648,76.17490758576331
649,74.8365107819316
650,78.28596331180303
651,72.54189097192477
652,69.03717653681639
653,73.9672496271872
654,63.178847739428015
655,71.96751424097668
656,77.96855164314844
657,75.15544866839318
658,72.0240221489118
659,67.56508509083568
660,64.42813807994132
661,61.01898929539563
662,63.642219961826775
663,72.06948505716944
664,74.05616743911334
665,67.03192269389513
666,60.06864638341554
667,73.33342459813964
668,70.19239488149766
669,67.2321127139535
670,64.90201851490501
671,65.6334996814619
672,80.76317469345051
673,66.36228764993974
674,69.2348875336995
