Index,Value
1,1.6465323037728374
2,0.4216365661212392
3,2.985152974047784
4,6.9465287646713145
5,1.311204508403627
6,0.45143880671664893
7,1.8895126548579606
8,3.484690314145215
9,0.5028237248475749
10,0.5847529616863454
11,2.6319091974963054
12,2.4543503830213433
13,0.6349655402776638
14,1.5749532999505136
15,1.1452783296189644
16,0.45622665028152093
17,0.16344723258561827
18,0.09703699429002237
19,0.4090876655730465
20,0.21368682842622286
21,3.2411968249345042
22,3.035252076771298
23,0.6523488977291607
24,0.03041288598274766
25,1.2936306642567468
26,1.6047728668836796
27,1.718823827967222
28,0.25325130467968965
29,3.276894331448265
30,1.479685591221798
31,1.1553974833851095
32,0.9026409151901732
33,3.915460365878155
34,0.7145344444815042
35,0.28356962573305033
36,0.709852763137156
37,1.9740896114612494
38,1.2622168763383272
39,1.0468914285736024
40,0.4166717018151354
41,2.6658484145461196
42,0.8765711507710786
43,1.3561375637555093
44,8.569960960312848
45,1.8588292497288315
46,0.9960213561934464
47,0.9450578209793423
48,2.6134532228475944
49,0.9181890799107815
50,10.307299914872921
51,2.2390768414273055
52,1.0786894889595053
53,0.33516705145434106
54,0.6529788359457231
55,3.6289370835384682
56,0.07822812070627369
57,0.046060932000855336
58,0.5549998961036123
59,2.648948957158299
60,8.30619019303858
61,0.010566216512104864
62,3.192027739745805
63,9.890419180415325
64,1.6368494778372085
65,0.6079507316483069
66,7.460903358625365
67,3.5497598838463267
68,2.113324326299283
69,2.797647260665547
70,3.09595056289923
71,0.5489145781707515
72,0.028142728915892482
73,1.0544667125677925
74,1.6088295223009434
75,0.29660559454609176
76,0.8786735063560499
77,2.2408716510148885
78,1.5453696953096934
79,1.4877121770363269
80,0.9472942206096343
81,0.36173022089651435
82,2.915652658103796
83,0.6572775392950486
84,0.015901170937763564
85,0.24783569259618127
86,1.230095521776462
87,0.5718923670626342
88,4.287442872088695
89,5.491469937595023
90,0.8138696397464725
91,0.34879855190509756
92,2.1615409608236327
93,1.8742027295600028
94,1.6828457216589277
95,0.9880123303295536
96,3.190226404319608
97,0.28990993082885486
98,11.071881422054927
99,0.26470456003866155
100,2.874964254350891
101,0.39011301105456964
102,0.21038121268321822
103,1.0322510072937383
104,0.7179843840766399
105,1.1251844394249777
106,0.17069530541679154
107,1.787348767409603
108,2.6703667126672292
109,0.2129231613514788
110,0.5641067566523559
111,1.9120547401171284
112,2.0077075167082334
113,2.781949621368893
114,0.40061899637135456
115,0.3761201750085796
116,0.08112047644264195
117,1.1950531570643708
118,2.785399819983654
119,1.4155670236411577
120,0.49465230822066164
121,1.2761919550113812
122,2.910039699611737
123,0.6382827624860785
124,0.5159562203385012
125,0.1974239456449674
126,1.7011603596602887
127,3.3179702274216285
128,1.4564897797300087
129,1.1956169594656285
130,1.58034614694077
131,2.7418277626041396
132,1.7252764320331
133,0.8325437564369862
134,1.8290321777116927
135,0.08823721127988839
136,2.446386063235241
137,1.1661569037100896
138,1.4628088346188837
139,1.7437060078982638
140,2.19968572078222
141,7.173247475560306
142,4.300379550810336
143,0.10267110327946724
144,0.20980454828685427
145,1.2476861785073918
146,0.10585692328113155
147,2.5564015455863442
148,0.24045366898193996
149,3.6649014531571957
150,0.1940727614115343
151,1.4640336882105467
152,0.9911119805356078
153,2.19842994338175
154,4.353566900193324
155,2.3047800929909514
156,1.1729778216733722
157,0.6646277445491876
158,3.915632052397007
159,2.9454925180706715
160,0.7967635415986722
161,2.7059189847784997
162,1.194987076646185
163,0.566272882988725
164,1.3037970185892245
165,0.29627506833113704
166,1.3078076310782907
167,2.7192342011790234
168,3.5586603066082336
169,4.79486274825598
170,2.1701007900634846
171,1.7797047723495107
172,1.7726079151419833
173,2.642731965954556
174,1.1743774339127113
175,5.848597422930548
176,0.4482531832284978
177,1.2949141674984384
178,1.1453949156317489
179,1.0498879967286554
180,2.292598097622883
181,0.4360921543398839
182,0.23396522614836116
183,1.0367295825601202
184,1.0489607241060892
185,0.35398457505288466
186,5.267404582891575
187,0.1471598022722907
188,0.09838091582664152
189,2.8881287135662133
190,0.05258541190692033
191,1.66653565881402
192,0.7104349301106955
193,0.20456059762004855
194,1.1712523607525755
195,0.026727763638967245
196,4.302576373998969
197,0.03904510344472113
198,2.1314013758121173
199,3.6105335759883515
200,2.795317122243487
201,0.20997368745016326
202,2.7151367742698955
203,1.0461487628746842
204,3.545608012620566
205,3.6075169656969455
206,1.3114173162952532
207,0.3183415771740776
208,1.3694448255197136
209,0.34140015353027536
210,0.42256226156580123
211,0.25903967949118745
212,4.461000096234403
213,2.8094597885097876
214,5.893012295813384
215,1.219841130923001
216,1.6673725519795508
217,0.7973954965872188
218,3.065499709512296
219,1.182004662742147
220,2.7620140862714746
221,0.8601690643098823
222,1.9438944009069121
223,0.7265848076713601
224,2.372093858744067
225,0.26188322654055585
226,0.7476323488380164
227,0.06513460347348511
228,0.5413718661619225
229,1.6660687184525715
230,4.757506493966853
231,3.2930195598311296
232,2.0198361366813993
233,0.2606440193699055
234,0.37385914144787863
235,1.8697259612160388
236,0.3818833522835068
237,3.074180735021509
238,4.656933163353925
239,0.1303090011522884
240,0.6030451450631591
241,1.2301298800987566
242,0.12347926650974211
243,0.17418334568750007
244,2.047571735418275
245,4.001668532604165
246,4.373055355133832
247,0.43557044691167957
248,0.4419768141289304
249,1.401851676109981
250,1.5781350818779458
251,2.1725346349444203
252,0.8055984469885721
253,0.22652457899190442
254,0.8461413076103904
255,1.5306554700089752
256,3.9735087047671467
257,0.925392274822536
258,3.439132245356754
259,0.3068249460614617
260,0.4831605574035256
261,3.4467912707896904
262,4.584585371556934
263,0.15294047267565372
264,5.496602143689886
265,0.09586669293744471
266,1.1968591999674019
267,6.813381482479054
268,0.5033589553958906
269,3.084624591401606
270,1.373479054230908
271,1.0702111416026092
272,0.9552580294734951
273,0.7778383697661092
274,0.34850057830076714
275,0.9815419411166291
276,0.006468930840085008
277,4.8787219654333525
278,5.060587060400835
279,0.9208452707489643
280,2.6770049599289596
281,0.8975253265071806
282,0.5001722144867486
283,0.681948710332084
284,1.1481840112327917
285,1.3790595528482286
286,3.157043452407875
287,4.0321125483783415
288,0.9088176113090989
289,0.3361631143235023
290,2.953777554156931
291,4.371453289542722
292,0.9964164929730792
293,2.319672352809783
294,0.5507122976222115
295,5.884857211555788
296,0.5441411155309619
297,0.6260478229124407
298,0.8568317460554282
299,0.9220983948862375
300,6.001078841989976
301,2.312475452064822
302,0.22231644081156807
303,0.5083652520630622
304,1.8502241278057296
305,4.245031818146188
306,1.0516609891302662
307,3.5426283032547996
308,4.9403553920811225
309,6.483212057948542
310,1.4631851352174303
311,2.394151543057534
312,0.7691467716954493
313,1.413187011782562
314,1.4242669238665044
315,1.1647428020467352
316,3.8707933941151302
317,3.328677773381813
318,1.8567598386037212
319,1.3311029173833675
320,1.8921822448746541
321,2.0446887285279076
322,4.429878931412162
323,1.6851021739343597
324,0.20339406430948034
325,0.9737044220723097
326,1.6939184201429105
327,3.241185443658747
328,0.5520015147273091
329,1.734900587960609
330,0.8078925117201606
331,3.3004008926031436
332,1.2610175404282458
333,1.6425921891354527
334,0.009698981494564655
335,0.11484837770638973
336,0.8873630986229744
337,0.188112536685185
338,4.098965813174905
339,1.3542824868726622
340,7.528769711222731
341,0.7858847381492253
342,0.5312584455615526
343,0.08016327727465969
344,0.5806309580460967
345,3.750715074104668
346,3.6629295576935847
347,2.393322860949461
348,0.2943581654470775
349,1.6765703920857054
350,0.6572595963937716
351,1.395954409285416
352,3.254130597877062
353,0.4730190111781919
354,6.355669494284833
355,1.2128332481580428
356,0.39275367620348484
357,3.419950972951797
358,2.4872357247765033
359,0.15137005786237198
360,1.0207696338305208
361,1.3809542289697814
362,2.889726537782583
363,0.5938990663473288
364,1.6240553505867619
365,7.804170508334692
366,0.03793656912908986
367,1.2322617950438364
368,2.085758616419567
369,0.43347854961234944
370,7.51896974556368
371,1.408765977074315
372,0.9641710231077388
373,1.3252182067666185
374,0.740631135071992
375,1.0399539070015134
376,1.1693320675727177
377,0.48536822926841017
378,1.0204263247215315
379,1.3085469933751954
380,1.3578375463135703
381,2.060722668605021
382,0.3030435095413405
383,1.4418016112657994
384,0.03471542301084188
385,2.5077689581161953
386,3.4154309996737284
387,5.894744233280758
388,1.5414760183111678
389,1.0921608968192837
390,3.3800989475381433
391,0.7520007661823407
392,2.0423103342441054
393,1.6321422709213806
394,0.9803060768269029
395,2.2493447757672484
396,3.9802540588755324
397,2.199527538898788
398,0.8341545110601675
399,0.9256701781893376
400,2.165203274297192
401,4.428150471406885
402,0.49428671036771693
403,3.0387597573065843
404,0.9757119139117055
405,6.966077641863867
406,0.14620113606400398
407,0.41815406217143747
408,0.11246179688286712
409,6.574204627051662
410,0.4451552881087852
411,0.9599774835836251
412,2.5972750465380274
413,0.21223918532850858
414,1.9370291531479422
415,0.17568385127238412
416,0.971535629650361
417,0.2155328801214386
418,3.158063421016477
419,0.15303283047512112
420,0.03870166735756747
421,1.036109616867036
422,0.6049062305419506
423,0.03800374027734491
424,6.232341719718374
425,2.9141270226553573
426,0.3880842187637029
427,4.270969324141988
428,0.392972471080504
429,3.447573370436381
430,1.898740286113688
431,1.8562033916040561
432,2.118819275515417
433,1.6547820036763217
434,2.1234131272391874
435,6.294781431436967
436,1.1521802588952255
437,4.52796440360284
438,0.2622608697706618
439,2.2513492121751235
440,0.4442475648606786
441,0.09367867104129969
442,0.6762398830491798
443,8.549964879013377
444,1.0679460142666741
445,0.19308014521247654
446,2.27719222013895
447,1.4857758380696733
448,0.6507460101635811
449,2.8427161011677966
450,1.5540872024287722
451,1.995181842695492
452,1.8187366849023323
453,2.5334014898266717
454,4.911846542149254
455,2.6982062323841505
456,0.6816226274730395
457,0.9617154256035733
458,0.5953115119012313
459,1.8235435786383678
460,1.5760557478562776
461,1.3371623959095036
462,0.1166843985892686
463,2.162967238255645
464,2.4749765552146425
465,0.07015658297267766
466,5.456580367293187
467,0.827556337023652
468,1.1668748980851762
469,2.544482472155796
470,1.6760709571796548
471,0.6190107933431022
472,0.742503695442062
473,4.318809845324362
474,0.3645101469418843
475,1.4944822254964105
476,0.25532657847278983
477,4.323222853868267
478,2.75371797085796
479,0.09175790290589268
480,2.410588452984698
481,0.7651092089155553
482,0.004250167642237695
483,0.4610213140101517
484,0.47389417083214735
485,2.932853053162095
486,1.3321016656747002
487,0.8244295291853186
488,0.7204416904266845
489,0.6883671686164062
490,2.276626674700994
491,1.00718795115823
492,0.5005607557276658
493,0.697721650478741
494,1.8037188340683947
495,0.008118841540206713
496,2.9670590315040504
497,2.466121894552839
498,3.094060665372847
499,1.7575063232728987
500,1.1805062716331647
501,0.7024563004622901
502,1.3737087309543166
503,3.6612886045654887
504,0.3071889682633305
505,2.0206870328524493
506,3.450956632424787
507,1.7410037866839114
508,0.5347908235980007
509,3.989953459258782
510,0.07875061053515489
511,6.265023028044859
512,1.5275511503045112
513,2.6063559562441365
514,2.3433704566958213
515,2.571842921962254
516,0.1947087979711146
517,7.321022637572942
518,4.108731418245048
519,4.675919673085211
520,0.3743675827132019
521,4.470310726794636
522,5.9259471255859815
523,0.2273732930845466
524,0.6705821401317688
525,0.5404371417132573
526,0.2896843330901408
527,3.005649983357957
528,4.511834752163909
529,2.518076000761776
530,1.7317266720865465
531,0.5507474738662986
532,2.636729592843642
533,1.8613691349131658
534,4.779671177707967
535,0.27034124325705816
536,3.366695303701846
537,0.07268644542930261
538,3.1957892960802865
539,0.554025356404506
540,0.4022304166222074
541,4.810162857902054
542,0.20438491962474073
543,6.060021987512835
544,0.22286039589901369
545,0.7242607658030531
546,2.8858111092945262
547,3.922140174231685
548,0.42963650667689957
549,1.1629927159495252
550,0.3385402099802968
551,2.6544598470813665
552,0.5127045726376979
553,0.4160656058154671
554,0.4906692964848183
555,3.7476479293257987
556,1.6583339389472607
557,0.16038010775651151
558,2.7742562389032432
559,2.3766624356912773
560,1.9891735077490311
561,1.2085264396602247
562,2.0204626634481335
563,3.395357366558404
564,0.14116390104030058
565,3.8624031885584866
566,0.9684038722884504
567,5.436374632780154
568,2.7193569246880456
569,2.235177217512067
570,1.8066175528527906
571,6.335511444638226
572,0.38106493172836625
573,1.1122712893326308
574,0.657591105154933
575,1.2372190260711382
576,1.7170625988252404
577,0.16662184412071143
578,5.165333230996561
579,5.142327771055688
580,4.520718688932152
581,4.688712409650568
582,3.7275572360438627
583,3.0792572210732625
584,0.5706320803143695
585,0.90982086377351
586,0.4501424302118631
587,0.5914528211976721
588,0.19734915522235166
589,0.22810933389052848
590,1.5587937992222203
591,0.7088578605470287
592,0.9411462869119162
593,0.40071119600954086
594,0.19138612977074443
595,6.491581190316045
596,0.8365500141122045
597,4.945663410854159
598,1.5594259226796867
599,1.9359663397589524
600,3.58958799338895
601,1.9028880697263848
602,2.8311994977613955
603,1.7534101766983283
604,2.2027381671990147
605,4.53865429967079
606,0.43142789954737715
607,2.1783592809680328
608,0.576994439480612
609,0.3439777402283719
610,0.9965469291404893
611,0.47853720733787497
612,2.436663361348468
613,1.113289053793222
614,2.4484982937317556
615,1.3892932740022748
616,1.0625874463949105
617,2.4964933757848016
618,0.6026069989828781
619,1.2481058590786862
620,1.173549688718798
621,5.697197339262799
622,0.03769880813397791
623,2.3478010077912073
624,1.6430192452443875
625,1.8339481167831988
626,0.4018565684195856
627,0.8277010197184768
628,8.043350694370046
629,0.8889847074661127
630,0.23753100717151973
631,0.9472048625278064
632,3.9338957100914334
633,0.16193076613497567
634,0.26522221251111805
635,5.622468068374805
636,1.1022250450530406
637,1.8380810461574046
638,3.032557516897788
639,3.2406158672871586
640,0.7175122338476119
641,7.442278166334424
642,0.006420161292701699
643,7.759240318504185
644,1.4978337103229629
645,1.4027287376697068
646,0.2605632205776234
647,0.12549900818585127
648,3.7855089820197856
649,1.9231846919130469
650,7.527694305129859
651,0.09277920124830863
652,0.6398155741211135
653,1.0980544381359167
654,0.8507627657658101
655,0.16582138429517745
656,0.012453098115534017
657,4.866672282661391
658,1.1912439518691993
659,0.19890242528766044
660,3.083325445370318
661,0.5237473013365108
662,0.8136221903459292
663,2.45217457183239
664,0.5865027325659371
665,0.14004219384414968
666,1.2780180999234598
667,2.5007118953242653
668,3.260691928867462
669,11.435300686799907
670,1.6957708435549277
671,2.039766287035476
672,0.7857679348810431
673,0.47029706447591635
674,0.7527492682196701
675,2.155223936188735
676,6.732400165868818
677,0.544644178920037
678,1.0323437404948352
679,1.49240467347085
680,0.9246208348497553
681,2.8255798907154452
682,1.2802129197595147
683,2.7773601444039837
684,6.159540879038551
685,0.9494358787887206
686,3.840939365320736
687,0.12457283766858462
688,1.872488538534853
689,1.3262363280471339
690,8.193487187122658
691,3.533389868908292
692,0.7097179023307904
693,5.505418747215361
694,1.9528499494168532
695,1.5565561464565372
696,1.934923123284734
697,3.44512589054882
698,2.4242257485034795
699,4.041089766393667
700,1.964680133789693
701,0.7773930215979649
702,1.2497716718873766
703,5.376824176405711
704,2.6443055825578057
705,4.36364852691499
706,3.200435768954185
707,0.47677748529891556
708,0.008275156770248121
709,0.005624064363401043
710,2.6882506817722502
711,12.204807035770704
712,0.9539577525958493
713,0.09973292173544197
714,0.7800122363834195
715,0.1748239944989924
716,2.8839676298455657
717,0.8148417636901529
718,6.776648314065422
719,0.8883088078373527
720,0.820837826860727
721,4.809671794921591
722,5.275841711592145
723,1.4849715084422705
724,0.5614671559613905
725,3.2583697530654256
726,1.1340172107844495
727,0.34788677640819304
728,1.2121262177436993
729,0.2833109514013387
730,2.94654548613544
731,3.0061460971827425
732,0.7911448312450635
733,1.3116278952489757
734,0.3841623183699627
735,0.36249318952989784
736,1.311627255197569
737,2.23390155742122
738,11.845855736701397
739,0.34761127488705407
740,0.7507619342403302
741,0.7613304478101723
742,0.5111105896920991
743,1.5188722872221776
744,0.8690107210031837
745,2.580395326056248
746,1.3985170850912563
747,1.3852177346354138
748,1.283901515601069
749,2.5752348903524798
750,7.352011906442132
751,1.6228191697098615
752,0.1338773726170564
753,0.2224262192126059
754,0.19920804214083043
755,1.4559689586477014
756,3.5894582987980734
757,1.347307547757534
758,0.36955782532969667
759,3.5000862237887067
760,3.3889615486183406
761,3.2418268133273718
762,1.5406343652249006
763,2.6214271083224308
764,1.9044371420935904
765,4.154912508784305
766,3.4332662042858173
767,0.03327395137833219
768,2.6731662788657857
769,0.4410157677806963
770,1.8952259626444483
771,1.537898066940545
772,1.5665182012801229
773,1.703627051312035
774,0.2763175647644527
775,4.44402493339833
776,3.28197184349172
777,0.2542707548029673
778,1.0475618114084218
779,3.604989711169604
780,1.335033480229807
781,3.2528493410949233
782,1.3338499437293747
783,0.9879942572876653
784,0.14312586497113808
785,5.687978185406289
786,0.7668596120155203
787,2.663998603330746
788,12.924871246522136
789,2.1241624964467025
790,0.7085126916772977
791,2.6411937009588136
792,4.429483064114845
793,2.1287243022497586
794,4.548973503671278
795,1.4275589050997632
796,7.054251202715549
797,0.9006148384943988
798,0.3296277935595427
799,0.6596083869924078
800,1.056545790981175
801,1.4399629255766782
802,0.07454649480534334
803,0.5469710731210792
804,0.2647221245683539
805,0.4035182711190111
806,0.03964576934086971
807,0.40473104373702545
