Index,Value
1,20.40472282179327
2,12.814752566282385
3,23.55616933287481
4,22.42481053386817
5,30.875395879318393
6,20.137269297321065
7,21.935558490152392
8,15.41899311216145
9,21.899704276271184
10,17.251663049873823
11,11.740437583764399
12,20.590250030490715
13,37.14820146219539
14,15.913632368367331
15,23.519977313279515
16,18.599832775331247
17,15.1048238278442
18,25.329040178436298
19,17.422013691631882
20,32.478463053371556
21,26.477700332958936
22,37.26473774217841
23,25.43303494331021
24,33.43474500923551
25,17.169492616217184
26,34.87989344358881
27,31.422089486329366
28,17.612568515889034
29,23.21423811396009
30,34.71536961455908
31,23.49305168780311
32,37.0569453245425
33,23.748461630726375
34,16.761303334914004
35,30.48547877272118
36,30.836902096516162
37,27.784114012435474
38,28.41507974699694
39,22.644482177102365
40,21.580084901380314
41,23.568394645124656
42,31.870155044053142
43,11.106753654447187
44,19.34529768103384
45,10.958296494906941
46,22.87042481113457
47,15.823309249274544
48,16.447751602865175
49,16.654468162895665
50,12.047073854113943
51,32.05841987691569
52,24.40193795956868
53,34.77393610210726
54,13.994261307849339
55,13.754370218690507
56,18.84383615845903
57,13.170249541169415
58,13.477419773453665
59,28.164038810238768
60,25.020543126814175
61,11.093495689937242
62,15.703092995856643
63,28.21302498659664
64,28.70435121503505
65,21.783837204625517
66,21.90256970137435
67,37.82488827062821
68,10.37440665749872
69,33.2012870082872
70,17.08848757766996
71,34.698540661857876
72,39.01185602424202
73,14.952401425640456
74,18.32125985302467
75,18.86176060280357
76,19.352388871839235
77,13.363949527930398
78,16.7597091224353
79,34.40405943023549
80,14.888110831428524
81,36.00040462328617
82,28.770246740157823
83,34.02051267347366
84,39.670366390812646
85,17.33090613713647
86,36.60459233583238
87,33.18514762509794
88,17.662081814801365
89,37.055889805066556
90,26.126264865182172
91,24.45828620843745
92,29.68305045800377
93,16.272206574577382
94,28.898567821595986
95,12.47425789869153
96,25.477649236071354
97,19.107144730906725
98,31.44904097156822
99,31.171648623305654
100,35.810540505188264
101,22.271047422370913
102,15.526348999996813
103,29.033640853135314
104,23.39981752975421
105,25.22343598172455
106,39.529573441139284
107,13.084481026446536
108,24.351301173677864
109,16.060990237295965
110,11.566188562494276
111,30.969285588030584
112,25.640124363836954
113,10.549796735117734
114,23.61001451577595
115,15.07229352306912
116,16.807452051130724
117,36.90838914708473
118,16.89643331552098
119,18.463173853954483
120,32.74879511678172
121,31.84429509969909
122,18.896211434429482
123,31.094188345197477
124,11.035353929531013
125,34.42405217756307
126,37.119578474352224
127,11.067651247455755
128,34.43989346226454
129,23.756012607043047
130,21.275369413113143
131,30.890503458566407
132,26.223260711485445
133,32.68323062843858
134,26.349536141398126
135,16.69864388138662
136,11.994293438998703
137,18.14156838695424
138,18.41479027018574
139,10.22928485357898
140,22.02241871599071
141,17.19815944092419
142,28.368558043601183
143,14.148426169737828
144,10.044163694829031
145,15.660522277865088
146,12.179639232647645
147,17.543651040738467
148,26.280783010177643
149,19.348841144548917
150,10.434460430637403
151,10.473696970828362
152,36.80920744778464
153,26.754279252147978
154,27.929977049859808
155,37.12247611138616
156,35.06731811997429
157,20.1782269941487
158,18.215263547468943
159,29.731249234283748
160,27.700122032105366
161,39.34377530422715
162,24.183812531718612
163,25.41477422302213
164,22.250921846078295
165,28.754816763183644
166,12.773888079740168
167,35.39830338907956
168,14.208718926354155
169,34.47452782174087
170,36.68732770329992
171,33.26812380771799
172,11.542252728369629
173,37.711745134954214
174,19.53242576649476
175,39.06151925924987
176,31.772777215444446
177,11.192469755979827
178,21.01328321829981
179,38.165518740578285
